ID,SKU,Brand,Category,Subcategory,Description_en,Description_ar,Unit,Price_aed,Vendor,Source_url,Photo_url,Lead_time_days,in_stock,Last_verified
351,HC-SFT-2606,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Microfiber Comforter King,مفروشات هوم سنتر HOME CENTRE Microfiber Comforter King,pcs,399,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
352,HC-SFT-2607,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Microfiber Comforter Queen,مفروشات هوم سنتر HOME CENTRE Microfiber Comforter Queen,pcs,299,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
353,HC-SFT-2608,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Memory Foam Pillow Standard,مفروشات هوم سنتر HOME CENTRE Memory Foam Pillow Standard,pcs,99,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
354,HC-SFT-2609,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Memory Foam Pillow King,مفروشات هوم سنتر HOME CENTRE Memory Foam Pillow King,pcs,129,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
355,HC-SFT-2610,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Decorative Cushion Cover 45x45 Set of 2,مفروشات هوم سنتر HOME CENTRE Decorative Cushion Cover 45x45 Set of 2,pcs,59,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
356,HC-SFT-2611,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Throw Blanket Knitted 130x170,مفروشات هوم سنتر HOME CENTRE Throw Blanket Knitted 130x170,pcs,149,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
357,HC-SFT-2612,Home Centre,Soft Furnishings,Bedding,HOME CENTRE Mattress Topper Cotton Queen,مفروشات هوم سنتر HOME CENTRE Mattress Topper Cotton Queen,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-beddingandcushions,,3,TRUE,2026-04-28
358,HC-CSH-2701,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Filled Cushion 45x45 Velvet Beige,وسائد هوم سنتر HOME CENTRE Filled Cushion 45x45 Velvet Beige,pcs,79,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
359,HC-CSH-2702,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Filled Cushion 45x45 Velvet Navy,وسائد هوم سنتر HOME CENTRE Filled Cushion 45x45 Velvet Navy,pcs,79,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
360,HC-CSH-2703,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Filled Cushion 60x60 Cotton Grey,وسائد هوم سنتر HOME CENTRE Filled Cushion 60x60 Cotton Grey,pcs,99,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
361,HC-CSH-2704,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Outdoor Cushion 50x50 Waterproof,وسائد هوم سنتر HOME CENTRE Outdoor Cushion 50x50 Waterproof,pcs,119,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
362,HC-CSH-2705,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Floor Cushion 70x70 Linen,وسائد هوم سنتر HOME CENTRE Floor Cushion 70x70 Linen,pcs,199,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
363,HC-CSH-2706,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Bean Bag XL Faux Leather,وسائد هوم سنتر HOME CENTRE Bean Bag XL Faux Leather,pcs,599,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
364,HC-CSH-2707,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Pouf Round Knitted Beige,وسائد هوم سنتر HOME CENTRE Pouf Round Knitted Beige,pcs,299,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
365,HC-CSH-2708,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Throw 130x170 Faux Fur,وسائد هوم سنتر HOME CENTRE Throw 130x170 Faux Fur,pcs,199,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
366,HC-CSH-2709,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Throw 130x170 Cotton Knit,وسائد هوم سنتر HOME CENTRE Throw 130x170 Cotton Knit,pcs,159,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
367,HC-CSH-2710,Home Centre,Soft Furnishings,Cushions/Throws,HOME CENTRE Chair Pad Set of 4,وسائد هوم سنتر HOME CENTRE Chair Pad Set of 4,pcs,89,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-cushionsandthrows,,3,TRUE,2026-04-28
368,HC-CUR-2801,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Blackout Curtain 140x230 Beige,ستائر هوم سنتر HOME CENTRE Blackout Curtain 140x230 Beige,pcs,199,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
369,HC-CUR-2802,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Blackout Curtain 140x230 Grey,ستائر هوم سنتر HOME CENTRE Blackout Curtain 140x230 Grey,pcs,199,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
370,HC-CUR-2803,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Sheer Curtain 140x230 White,ستائر هوم سنتر HOME CENTRE Sheer Curtain 140x230 White,pcs,99,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
371,HC-CUR-2804,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Eyelet Curtain Linen 140x230,ستائر هوم سنتر HOME CENTRE Eyelet Curtain Linen 140x230,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
372,HC-CUR-2805,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Velvet Curtain 140x300 Navy,ستائر هوم سنتر HOME CENTRE Velvet Curtain 140x300 Navy,pcs,349,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
373,HC-CUR-2806,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Curtain Rod Adjustable 120-220cm,ستائر هوم سنتر HOME CENTRE Curtain Rod Adjustable 120-220cm,pcs,149,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
374,HC-CUR-2807,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Roller Blind Blackout 100x180,ستائر هوم سنتر HOME CENTRE Roller Blind Blackout 100x180,pcs,179,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
375,HC-CUR-2808,Home Centre,Soft Furnishings,Window Treatments,HOME CENTRE Roman Blind Linen 100x180,ستائر هوم سنتر HOME CENTRE Roman Blind Linen 100x180,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-curtainsandblinds,,3,TRUE,2026-04-28
376,HC-DEC-2901,Home Centre,Decor,Home Decor,HOME CENTRE Wall Art Canvas 80x60 Abstract,ديكور هوم سنتر HOME CENTRE Wall Art Canvas 80x60 Abstract,pcs,299,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-decor,,3,TRUE,2026-04-28
377,HC-DEC-2902,Home Centre,Decor,Home Decor,HOME CENTRE Wall Mirror Round 80cm Gold,ديكور هوم سنتر HOME CENTRE Wall Mirror Round 80cm Gold,pcs,449,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-decor,,3,TRUE,2026-04-28
378,HC-DEC-2903,Home Centre,Decor,Home Decor,HOME CENTRE Floor Vase Ceramic 50cm,ديكور هوم سنتر HOME CENTRE Floor Vase Ceramic 50cm,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-decor,,3,TRUE,2026-04-28
379,HC-DEC-2904,Home Centre,Decor,Home Decor,HOME CENTRE Table Lamp Brass Base w/ Linen Shade,ديكور هوم سنتر HOME CENTRE Table Lamp Brass Base w/ Linen Shade,pcs,249,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-decor,,3,TRUE,2026-04-28
380,HC-DEC-2905,Home Centre,Decor,Home Decor,HOME CENTRE Area Rug Wool Blend 160x230,ديكور هوم سنتر HOME CENTRE Area Rug Wool Blend 160x230,pcs,899,Home Centre UAE,https://www.homecentre.com/ae/en/c/household-decor,,3,TRUE,2026-04-28
381,ACE-PNT-2298848,Jotun,Paint & Supplies,Paint,Jotun Acrylic Emulsion Exterior Primer 18L White,دهان Jotun Acrylic Emulsion Exterior Primer 18L White,pcs,285,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-acrylic-emulsion-exterior-primer-18l-white/2298848.html,,2,TRUE,2026-04-28
382,ACE-PNT-2298847,Jotun,Paint & Supplies,Paint,Jotun Acrylic Emulsion Exterior Primer 4L White,دهان Jotun Acrylic Emulsion Exterior Primer 4L White,pcs,95,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-acrylic-emulsion-exterior-primer-4l-white/2298847.html,,2,TRUE,2026-04-28
383,ACE-PNT-2051731,Jotun,Paint & Supplies,Paint,Jotun PVA Primer White 18L,دهان Jotun PVA Primer White 18L,pcs,195,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-pva-primer-white-18l/2051731.html,,2,TRUE,2026-04-28
384,ACE-PNT-2051844,Jotun,Paint & Supplies,Paint,Jotun PVA Primer White 4L,دهان Jotun PVA Primer White 4L,pcs,65,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-pva-primer-white-4l/2051844.html,,2,TRUE,2026-04-28
385,ACE-PNT-2172043,Jotun,Paint & Supplies,Paint,Jotun Fenomastic Emulsion Primer Paint 18L,دهان Jotun Fenomastic Emulsion Primer Paint 18L,pcs,245,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-fenomastic-emulsion-primer-paint-18l/2172043.html,,2,TRUE,2026-04-28
386,ACE-PNT-2172022,Jotun,Paint & Supplies,Paint,Jotun Fenomastic Pure Color Interior Enamel Base C 900ml Matte,دهان Jotun Fenomastic Pure Color Interior Enamel Base C 900ml Matte,pcs,75,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-fenomastic-pure-color-interior-enamel-base-c-900ml-mat/2172022.html,,2,TRUE,2026-04-28
387,ACE-PNT-2298849,Jotun,Paint & Supplies,Paint,Jotun Bengalac Wood Primer 4L White,دهان Jotun Bengalac Wood Primer 4L White,pcs,109,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-bengalac-wood-primer-4l-white/2298849.html,,2,TRUE,2026-04-28
388,ACE-PNT-2298837,Jotun,Paint & Supplies,Paint,Jotun Jotashield Eterna Smooth Exterior Base A 16.2L,دهان Jotun Jotashield Eterna Smooth Exterior Base A 16.2L,pcs,595,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-jotashield-eterna-smooth-exterior-base-a-16.2l/2298837.html,,2,TRUE,2026-04-28
389,ACE-PNT-2298840,Jotun,Paint & Supplies,Paint,Jotun Majestic True Beauty Matt Interior 4L White,دهان Jotun Majestic True Beauty Matt Interior 4L White,pcs,175,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-majestic-true-beauty-matt-interior-4l-white/2298840.html,,2,TRUE,2026-04-28
390,ACE-PNT-2298841,Jotun,Paint & Supplies,Paint,Jotun Majestic True Beauty Matt Interior 18L White,دهان Jotun Majestic True Beauty Matt Interior 18L White,pcs,595,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-majestic-true-beauty-matt-interior-18l-white/2298841.html,,2,TRUE,2026-04-28
391,ACE-PNT-2298842,Jotun,Paint & Supplies,Paint,Jotun Fenomastic Emotions Matt Interior 4L White,دهان Jotun Fenomastic Emotions Matt Interior 4L White,pcs,145,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-fenomastic-emotions-matt-interior-4l-white/2298842.html,,2,TRUE,2026-04-28
392,ACE-PNT-2298843,Jotun,Paint & Supplies,Paint,Jotun Fenomastic Emotions Matt Interior 18L White,دهان Jotun Fenomastic Emotions Matt Interior 18L White,pcs,495,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-fenomastic-emotions-matt-interior-18l-white/2298843.html,,2,TRUE,2026-04-28
393,ACE-PNT-2298844,Jotun,Paint & Supplies,Paint,Jotun Fenomastic Hygiene Plus 4L White,دهان Jotun Fenomastic Hygiene Plus 4L White,pcs,165,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-fenomastic-hygiene-plus-4l-white/2298844.html,,2,TRUE,2026-04-28
394,ACE-PNT-2298850,Jotun,Paint & Supplies,Paint,Jotun Bengalac Eggshell Enamel 4L White,دهان Jotun Bengalac Eggshell Enamel 4L White,pcs,119,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-bengalac-eggshell-enamel-4l-white/2298850.html,,2,TRUE,2026-04-28
395,ACE-PNT-2298851,Jotun,Paint & Supplies,Paint,Jotun Bengalac Gloss Enamel 4L White,دهان Jotun Bengalac Gloss Enamel 4L White,pcs,125,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-bengalac-gloss-enamel-4l-white/2298851.html,,2,TRUE,2026-04-28
396,ACE-PNT-2298852,Jotun,Paint & Supplies,Paint,Jotun Drygolin Wood Stain 2.7L Brown,دهان Jotun Drygolin Wood Stain 2.7L Brown,pcs,175,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-drygolin-wood-stain-2.7l-brown/2298852.html,,2,TRUE,2026-04-28
397,ACE-PNT-2298853,Jotun,Paint & Supplies,Paint,Jotun Visir Antifouling Marine Paint 4L Black,دهان Jotun Visir Antifouling Marine Paint 4L Black,pcs,195,Ace Hardware UAE,https://www.aceuae.com/en-ae/jotun-visir-antifouling-marine-paint-4l-black/2298853.html,,2,TRUE,2026-04-28
398,ACE-PNT-2050100,Berger,Paint & Supplies,Paint,Berger Silk Emulsion 18L White,دهان Berger Silk Emulsion 18L White,pcs,425,Ace Hardware UAE,https://www.aceuae.com/en-ae/berger-silk-emulsion-18l-white/2050100.html,,2,TRUE,2026-04-28
399,ACE-PNT-2050101,Berger,Paint & Supplies,Paint,Berger Magic Touch 18L White,دهان Berger Magic Touch 18L White,pcs,495,Ace Hardware UAE,https://www.aceuae.com/en-ae/berger-magic-touch-18l-white/2050101.html,,2,TRUE,2026-04-28
400,ACE-PNT-2050102,Berger,Paint & Supplies,Paint,Berger Easy Clean Matt 4L White,دهان Berger Easy Clean Matt 4L White,pcs,99,Ace Hardware UAE,https://www.aceuae.com/en-ae/berger-easy-clean-matt-4l-white/2050102.html,,2,TRUE,2026-04-28
401,ACE-PNT-2050200,Crown,Paint & Supplies,Paint,Crown Sandtex Smooth Masonry 5L White,دهان Crown Sandtex Smooth Masonry 5L White,pcs,225,Ace Hardware UAE,https://www.aceuae.com/en-ae/crown-sandtex-smooth-masonry-5l-white/2050200.html,,2,TRUE,2026-04-28
402,ACE-PNT-2050300,Dulux,Paint & Supplies,Paint,Dulux Weathershield Powerflexx 4L White,دهان Dulux Weathershield Powerflexx 4L White,pcs,285,Ace Hardware UAE,https://www.aceuae.com/en-ae/dulux-weathershield-powerflexx-4l-white/2050300.html,,2,TRUE,2026-04-28
403,ACE-PNT-2050301,Dulux,Paint & Supplies,Paint,Dulux Easycare Matt 5L White,دهان Dulux Easycare Matt 5L White,pcs,195,Ace Hardware UAE,https://www.aceuae.com/en-ae/dulux-easycare-matt-5l-white/2050301.html,,2,TRUE,2026-04-28
404,ACE-PNT-2055005,Roller,Paint & Supplies,Painting Supplies,Roller Sleeve Pack 9-inch 3pcs,دهان Roller Sleeve Pack 9-inch 3pcs,pcs,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/roller-sleeve-pack-9-inch-3pcs/2055005.html,,2,TRUE,2026-04-28
405,ACE-PNT-2055006,Paint,Paint & Supplies,Painting Supplies,Paint Brush Set 5pcs Synthetic Bristle,دهان Paint Brush Set 5pcs Synthetic Bristle,pcs,45,Ace Hardware UAE,https://www.aceuae.com/en-ae/paint-brush-set-5pcs-synthetic-bristle/2055006.html,,2,TRUE,2026-04-28
406,ACE-PLS-2060100,Sika,Building Materials,Adhesive,Sika Bonding Adhesive SBR 5L,مادة بناء Sika Bonding Adhesive SBR 5L,bag,95,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-bonding-adhesive-sbr-5l/2060100.html,,2,TRUE,2026-04-28
407,ACE-PLS-2060101,Sika,Building Materials,Tile Adhesive,Sika Cementone Tile Adhesive 25kg White,مادة بناء Sika Cementone Tile Adhesive 25kg White,bag,65,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-cementone-tile-adhesive-25kg-white/2060101.html,,2,TRUE,2026-04-28
408,ACE-PLS-2060102,Sika,Building Materials,Repair Mortar,Sika MonoTop 615 Repair Mortar 25kg,مادة بناء Sika MonoTop 615 Repair Mortar 25kg,bag,145,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-monotop-615-repair-mortar-25kg/2060102.html,,2,TRUE,2026-04-28
409,ACE-PLS-2060103,Sika,Building Materials,Waterproofing,Sika 1+ Waterproofing Cementitious 5kg,مادة بناء Sika 1+ Waterproofing Cementitious 5kg,bag,85,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-1+-waterproofing-cementitious-5kg/2060103.html,,2,TRUE,2026-04-28
410,ACE-PLS-2060110,BASF,Building Materials,Tile Adhesive,BASF MasterTile Adhesive 25kg,مادة بناء BASF MasterTile Adhesive 25kg,bag,75,Ace Hardware UAE,https://www.aceuae.com/en-ae/basf-mastertile-adhesive-25kg/2060110.html,,2,TRUE,2026-04-28
411,ACE-PLS-2060111,Bostik,Building Materials,Tile Adhesive,Bostik Cementite Tile Adhesive 25kg Grey,مادة بناء Bostik Cementite Tile Adhesive 25kg Grey,bag,55,Ace Hardware UAE,https://www.aceuae.com/en-ae/bostik-cementite-tile-adhesive-25kg-grey/2060111.html,,2,TRUE,2026-04-28
412,ACE-PLS-2060120,ABC,Building Materials,Plaster,ABC Premix Plaster 40kg,مادة بناء ABC Premix Plaster 40kg,bag,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/abc-premix-plaster-40kg/2060120.html,,2,TRUE,2026-04-28
413,ACE-PLS-2060121,ABC,Building Materials,Plaster,ABC Skim Coat Smooth Finish 25kg,مادة بناء ABC Skim Coat Smooth Finish 25kg,bag,45,Ace Hardware UAE,https://www.aceuae.com/en-ae/abc-skim-coat-smooth-finish-25kg/2060121.html,,2,TRUE,2026-04-28
414,ACE-PLS-2060130,White,Building Materials,Cement,White Cement 25kg JK Cement,مادة بناء White Cement 25kg JK Cement,bag,55,Ace Hardware UAE,https://www.aceuae.com/en-ae/white-cement-25kg-jk-cement/2060130.html,,2,TRUE,2026-04-28
415,ACE-PLS-2060131,Grey,Building Materials,Cement,Grey Cement OPC 50kg Lafarge,مادة بناء Grey Cement OPC 50kg Lafarge,bag,22,Ace Hardware UAE,https://www.aceuae.com/en-ae/grey-cement-opc-50kg-lafarge/2060131.html,,2,TRUE,2026-04-28
416,ACE-PLS-2060140,Sika,Building Materials,Grout,Sika Grout 212 Non-shrink 25kg,مادة بناء Sika Grout 212 Non-shrink 25kg,bag,95,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-grout-212-non-shrink-25kg/2060140.html,,2,TRUE,2026-04-28
417,ACE-PLS-2060141,Mapei,Building Materials,Tile Grout,Mapei Ultracolor Plus Tile Grout 5kg White,مادة بناء Mapei Ultracolor Plus Tile Grout 5kg White,bag,65,Ace Hardware UAE,https://www.aceuae.com/en-ae/mapei-ultracolor-plus-tile-grout-5kg-white/2060141.html,,2,TRUE,2026-04-28
418,ACE-PLS-2060142,Mapei,Building Materials,Tile Grout,Mapei Ultracolor Plus Tile Grout 5kg Grey,مادة بناء Mapei Ultracolor Plus Tile Grout 5kg Grey,bag,65,Ace Hardware UAE,https://www.aceuae.com/en-ae/mapei-ultracolor-plus-tile-grout-5kg-grey/2060142.html,,2,TRUE,2026-04-28
419,ACE-PLS-2060150,Sika,Building Materials,Sealant,Sika Silicone Sealant 300ml Clear,مادة بناء Sika Silicone Sealant 300ml Clear,pcs,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-silicone-sealant-300ml-clear/2060150.html,,2,TRUE,2026-04-28
420,ACE-PLS-2060151,Sika,Building Materials,Sealant,Sika Silicone Sealant 300ml Black,مادة بناء Sika Silicone Sealant 300ml Black,pcs,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/sika-silicone-sealant-300ml-black/2060151.html,,2,TRUE,2026-04-28
421,ACE-FIX-2070100,Diall,Hardware,Fixings,Diall Zinc-Plated Concrete Screw 7.5x182mm 6pc,مثبتات Diall Zinc-Plated Concrete Screw 7.5x182mm 6pc,pcs,25,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-zinc-plated-concrete-screw-7.5x182mm-6pc/2070100.html,,2,TRUE,2026-04-28
422,ACE-FIX-2070101,Diall,Hardware,Fixings,Diall Nylon Frame Fixing Pack 50pc,مثبتات Diall Nylon Frame Fixing Pack 50pc,pcs,39,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-nylon-frame-fixing-pack-50pc/2070101.html,,2,TRUE,2026-04-28
423,ACE-FIX-2070102,Diall,Hardware,Fixings,Diall Nylon Mushroom Hammer-In Plug 100pc,مثبتات Diall Nylon Mushroom Hammer-In Plug 100pc,pcs,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-nylon-mushroom-hammer-in-plug-100pc/2070102.html,,2,TRUE,2026-04-28
424,ACE-FIX-2070103,Diall,Hardware,Fixings,Diall Wall Plug Universal 100pc,مثبتات Diall Wall Plug Universal 100pc,pcs,19,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-wall-plug-universal-100pc/2070103.html,,2,TRUE,2026-04-28
425,ACE-FIX-2070104,Diall,Hardware,Fixings,Diall Drywall Anchor Toggle Bolt 25pc,مثبتات Diall Drywall Anchor Toggle Bolt 25pc,pcs,29,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-drywall-anchor-toggle-bolt-25pc/2070104.html,,2,TRUE,2026-04-28
426,ACE-FIX-2070105,Diall,Hardware,Fixings,Diall Brass Insert M5 50pc,مثبتات Diall Brass Insert M5 50pc,pcs,45,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-brass-insert-m5-50pc/2070105.html,,2,TRUE,2026-04-28
427,ACE-FIX-2070106,Diall,Hardware,Fixings,Diall Wood Screw Pozi 4x40mm 200pc,مثبتات Diall Wood Screw Pozi 4x40mm 200pc,pcs,35,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-wood-screw-pozi-4x40mm-200pc/2070106.html,,2,TRUE,2026-04-28
428,ACE-FIX-2070107,Diall,Hardware,Fixings,Diall Self-tapping Screw 4.2x32mm 100pc,مثبتات Diall Self-tapping Screw 4.2x32mm 100pc,pcs,29,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-self-tapping-screw-4.2x32mm-100pc/2070107.html,,2,TRUE,2026-04-28
429,ACE-FIX-2070108,Hilti,Hardware,Fixings,Hilti HUS3 Concrete Screw Anchor 8x80mm 25pc,مثبتات Hilti HUS3 Concrete Screw Anchor 8x80mm 25pc,pcs,145,Ace Hardware UAE,https://www.aceuae.com/en-ae/hilti-hus3-concrete-screw-anchor-8x80mm-25pc/2070108.html,,2,TRUE,2026-04-28
430,ACE-FIX-2070109,Fischer,Hardware,Fixings,Fischer SX Plug 8x40mm 100pc,مثبتات Fischer SX Plug 8x40mm 100pc,pcs,29,Ace Hardware UAE,https://www.aceuae.com/en-ae/fischer-sx-plug-8x40mm-100pc/2070109.html,,2,TRUE,2026-04-28
431,ACE-FIX-2070110,Fischer,Hardware,Fixings,Fischer FUR 10x115 Frame Fixing 50pc,مثبتات Fischer FUR 10x115 Frame Fixing 50pc,pcs,95,Ace Hardware UAE,https://www.aceuae.com/en-ae/fischer-fur-10x115-frame-fixing-50pc/2070110.html,,2,TRUE,2026-04-28
432,ACE-FIX-2070120,Bosch,Hardware,Fixings,Bosch Fixing Set Universal 173pc,مثبتات Bosch Fixing Set Universal 173pc,pcs,45,Ace Hardware UAE,https://www.aceuae.com/en-ae/bosch-fixing-set-universal-173pc/2070120.html,,2,TRUE,2026-04-28
433,ACE-FIX-2070121,Stanley,Hardware,Fixings,Stanley Wing Nut M6 50pc,مثبتات Stanley Wing Nut M6 50pc,pcs,25,Ace Hardware UAE,https://www.aceuae.com/en-ae/stanley-wing-nut-m6-50pc/2070121.html,,2,TRUE,2026-04-28
434,ACE-FIX-2070122,Diall,Hardware,Fixings,Diall Stainless Steel Bolt M8x60 25pc,مثبتات Diall Stainless Steel Bolt M8x60 25pc,pcs,45,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-stainless-steel-bolt-m8x60-25pc/2070122.html,,2,TRUE,2026-04-28
435,ACE-FIX-2070123,Diall,Hardware,Fixings,Diall Spring Toggle 5x65mm 25pc,مثبتات Diall Spring Toggle 5x65mm 25pc,pcs,39,Ace Hardware UAE,https://www.aceuae.com/en-ae/diall-spring-toggle-5x65mm-25pc/2070123.html,,2,TRUE,2026-04-28
436,ACE-TOL-2301202,Black+Decker,Tools,Power Tools,Black+Decker Cordless Compact 2-Gear Hammer Drill Kit 18V,أداة Black+Decker Cordless Compact 2-Gear Hammer Drill Kit 18V,pcs,549,Ace Hardware UAE,https://www.aceuae.com/en-ae/blackplusdecker-cordless-compact-2-gear-hammer-drill-kit-18v/2301202.html,,2,TRUE,2026-04-28
437,ACE-TOL-2301203,Black+Decker,Tools,Power Tools,Black+Decker Corded Hammer Drill 800W KR8542,أداة Black+Decker Corded Hammer Drill 800W KR8542,pcs,295,Ace Hardware UAE,https://www.aceuae.com/en-ae/blackplusdecker-corded-hammer-drill-800w-kr8542/2301203.html,,2,TRUE,2026-04-28
438,ACE-TOL-2301204,DeWalt,Tools,Power Tools,DeWalt Cordless Drill Driver 18V Brushless DCD777,أداة DeWalt Cordless Drill Driver 18V Brushless DCD777,pcs,749,Ace Hardware UAE,https://www.aceuae.com/en-ae/dewalt-cordless-drill-driver-18v-brushless-dcd777/2301204.html,,2,TRUE,2026-04-28
439,ACE-TOL-2301205,DeWalt,Tools,Power Tools,DeWalt Angle Grinder 125mm DWE4157,أداة DeWalt Angle Grinder 125mm DWE4157,pcs,545,Ace Hardware UAE,https://www.aceuae.com/en-ae/dewalt-angle-grinder-125mm-dwe4157/2301205.html,,2,TRUE,2026-04-28
440,ACE-TOL-2148766,Makita,Tools,Power Tools,Makita Drill & Screw Bits Set B-54520 100pc,أداة Makita Drill & Screw Bits Set B-54520 100pc,pcs,149,Ace Hardware UAE,https://www.aceuae.com/en-ae/makita-drill-&-screw-bits-set-b-54520-100pc/2148766.html,,2,TRUE,2026-04-28
